headline,url,published_at,tags,content
"Toll rises to 25 dead, 800 wounded in Iran port blast",https://www.kbc.co.ke/toll-rises-to-18-dead-800-wounded-in-iran-port-blast/,2025-04-27T10:07:01+03:00,"Bandar Abbas,iran","The blast occurred Saturday at Shahid Rajaee Port in southern Iran, near the Strait of Hormuz through which a fifth of world oil output passes. The port’s customs office said in a statement carried by state television that the explosion probably resulted from a fire that broke out at the hazardous and chemical materials storage depot. The New York Times quoted a person with ties to Iran’s Islamic Revolutionary Guard Corps, speaking on condition of anonymity to discuss security matters, saying that what exploded was sodium perchlorate — a major ingredient in solid fuel for missiles. Iranian state TV on Sunday gave an updated toll of 18 people killed and 800 injured, with thick black smoke still visible in live footage from the scene. Three Chinese nationals were “lightly injured”, China’s state broadcaster CCTV reported, citing its Bandar Abbas consulate. The explosion was so powerful that it was felt and heard about 50 kilometres (30 miles) away, Fars news agency reported.     Images from IRNA showed rescuers and survivors walking along a wide boulevard carpeted with debris after the blast at Shahid Rajaee, more than 1,000 kilometres south of Tehran. Flames engulfed a truck trailer and blood stained the side of a crushed car, while a helicopter dropped water on massive black smoke clouds billowing from behind stacked shipping containers. Citing local emergency services, state TV reported that “hundreds have been transferred to nearby medical centres”, while the provincial blood transfusion centre issued a call for donations. Iranian President Masoud Pezeshkian expressed sympathy for the victims of the deadly blast, adding he had “issued an order to investigate the situation and the causes”. Speaking later at the scene, Interior Minister Eskandar Momeni told state TV: “All resources from other cities and Tehran have been dispatched.” With choking smoke and air pollution spreading throughout the area, all schools and offices in Bandar Abbas, the nearby capital of Hormozgan province, have been ordered closed on Sunday to allow authorities to focus on the emergency effort, state TV said.     Mehrdad Hassanzadeh, head of the province’s crisis management authority, told state TV that “the cause of this incident was the explosion of several containers stored in the Shahid Rajaee Port wharf area”. “The shockwave was so strong that most of the port buildings were severely damaged,” Tasnim news agency reported. Saturday is the start of the working week in Iran, meaning the port would have been busy with employees. The United Arab Emirates expressed “solidarity with Iran” over the explosion and Saudi Arabia sent condolences. The state-owned National Iranian Oil Products Distribution Company said in a statement carried by local media that the explosion “has no connection” to its facilities and that “Bandar Abbas oil facilities are currently operating without interruption”. The explosion comes several months after one of Iran’s deadliest work accidents in years. The coal mine blast in September, caused by a gas leak, killed more than 50 people at Tabas in the east of the country. Saturday’s explosion also came as Iranian and US delegations met in Oman for high-level talks on Tehran’s nuclear programme, with both sides reporting progress. pdm/rjm/ami © Agence France-Presse"
Kindiki urges central region leaders to stop divisive politics,https://www.kbc.co.ke/kindiki-urges-central-region-leaders-to-stop-divisive-politics/,2025-04-27T06:10:10+03:00,"Divisive politics,DP Kindiki Kithure","Deputy President Kithure Kindiki has urged people from the central region to stop divisive politics and focus on development. Speaking at kibingoti market in Ndia constituency where he was accompanied by Ndia Member of Parliament, the Deputy President said he was in desperate words for the first time to see people of central region rotting other people’s properties over divisive politics. The Deputy President made an impromptu inspection of the economic stimulus project in Kirinyaga and commissioned the access roads to Kiine Girls High School a project from Kenol -Marua dual Carriageway. Kindiki urged leaders and the residents to focus on development in the region as the Kenya kwanza administration wants to focus on promises they promised the residents and avoid development being distracted by divisive politics as all political issues will be sorted out in 202. The DP hailed third president Mwai Kibaki and fourth President Uhuru Kenyatta for doing their work without divisive politics."
Government moves to strengthen JOOTRH services ahead of national corporation transition,https://www.kbc.co.ke/government-backs-fast-tracking-of-cancer-centre-completion-at-jootrh/,2025-04-27T09:34:12+03:00,JOOTRH,"The government has underscored the urgent need to fast-track the completion of the Cancer Centre at Jaramogi Oginga Odinga Teaching and Referral Hospital (JOOTRH) to reduce the burden of patient referrals for radiotherapy services to Moi Teaching and Referral Hospital (MTRH). The Principal Secretary for the State Department for Medical Services, Dr. Ouma Oluga assured the leadership of JOOTRH that government will prioritize introducing radiotherapy and cardiology services, the two critical specialities currently missing at the facility. The PS was speaking during a visit to JOOTRH following earlier assessments by the Kenya Medical Practitioners Council (KMPC) and the Kenya Health Professionals Oversight Authority (KHPOA), which classified JOOTRH as a Level 6A facility. Dr. Oluga’s visit focused on evaluating service delivery, staffing, infrastructure, equipment, and financial obligations to ensure a smooth transition.  Similarly, the PS announced plans to expand maternal and child health services, bolster neonatal care, and enhance the hospital’s capacity for training and research. While acknowledging the challenges posed by the regional disease burden and the withdrawal of USAID funding, he pledging that the government would bridge any emerging funding gaps. Further he noted that JOOTRH will benefit from the Social Health Authority (SHA) structured financing model, which is projected to support up to 90% of the hospital’s revenue. The transition process is grounded in Article 187 of the Kenyan Constitution (2010) and is expected to be fully implemented by 30th June 2025. Dr. Richard Lesiyampe, JOOTRH’s Chief Executive Officer, expressed the hospital’s readiness for the shift, highlighting the urgent need for additional nursing staff and the establishment of new specialized services. Kisumu County’s CECM for Health and Sanitation, Dr. Gregory Ganda, welcomed the move, terming it the realization of a long-term vision for healthcare transformation in the region. The Principal Secretary was received by Dr. Ganda, Acting Board Chair Festus Achilla, and members of the hospital’s executive committee. JOOTRH will now embark on a 14-day public participation process ahead of the issuance of the legal notice that will formalize this historic milestone."
"Parliamentarians unite for immunization financing in Africa, Asia",https://www.kbc.co.ke/parliamentarians-unite-for-immunization-financing-in-africa-asia/,2025-04-26T22:56:00+03:00,,"In the heart of Istanbul, a powerful alliance emerged last week as 21 Members of Parliament (MPs) from across Africa and Asia gathered with a shared mission: to champion sustainable immunization financing in their countries. The two-day forum, organized by the Global Health Advocacy Incubator (GHAI) with support from Gavi, the Vaccine Alliance, marked a watershed moment in parliamentary advocacy for public health. Parliamentarians hold a unique position in the machinery of government. As elected representatives, they serve as both the voice of their constituents and as critical oversight bodies for executive actions. Their ability to influence policy, allocate budgets and hold governments accountable makes them indispensable allies in the fight against vaccine-preventable diseases – diseases that continue to claim far too many young lives. “We’ve witnessed a powerful convergence: 21 parliamentary leaders have come together to issue a landmark call to action,” noted Vandana Shah, Vice President of Health Systems Strengthening at GHAI. “They are demanding their governments prioritize domestic immunization funding to reach every  child, eliminate the tragedy of zero-dose children, and safeguard both public health and global security.” Building a Parliamentary Movement The forum, held April 15-16, 2025, brought together parliamentary champions from Cameroon, Cote d’Ivoire, Ghana, Kenya, Laos, Liberia, Madagascar, Nigeria, Sierra Leone and Zambia. These weren’t just any parliamentarians – they were carefully selected health advocates, with 16 serving on health committees (nine as chairs), two chairing existing Parliamentary Immunization Caucuses, and others holding key positions in finance and national immunization advisory groups. The objectives were clear: foster collaboration, share effective strategies, develop actionable plans and establish a parliamentary network dedicated to increasing political will and domestic resources for sustainable immunization financing. With many countries navigating Gavi transitions and the Alliance’s crucial 2026-2030 replenishment on the horizon, the timing couldn’t have been more critical. Landmark Outcomes The forum culminated in the adoption of the Istanbul Parliamentary Call to Action for Immunization Financing – a bold declaration that outlines specific commitments and appeals to multiple stakeholders. In this powerful statement, the parliamentarians called upon their governments to: The Call to Action also urged international partners and donors to continue robust investment in immunization, including supporting Gavi’s ambitious goal to raise $9 billion for its 2026-2030 period. These funds are vital to protect 500 million more children, enable responses to 150 disease outbreaks, and support the introduction of new life-saving vaccines. Most significantly, the parliamentarians constituted themselves into an Africa-Asia Parliamentary Network. This dedicated body aims to amplify advocacy for increased domestic health budgets, strengthen parliamentary oversight of immunization programs and facilitate the sharing of best practices across continents.  From Words to Action The impact of the forum was immediate. Even before leaving Istanbul, country delegations developed specific action plans. The MPs from Madagascar held a press conference at the airport upon their return, declaring their intention to develop a parliamentary caucus on immunization financing. Similar commitments emerged from Liberia for caucus formation, while Laos and Ghana pledged to create multi-stakeholder coalitions. Prof. Mayfong Mayxay from the Laos National Assembly was upbeat about his plan to collaborate with civil society organizations CSOs within the country on advocacy and funding efforts. “We will also discuss how we can set up a Vaccine Trust Fund to fill the gaps — especially the 2025 funding gap of about 700,000 US dollars — which the government will need to contribute as part of the co-financing with Gavi,” he said. Hon. Dabah N Varpilah, Chair of Liberia’s Senate Committee on Health, expressed strong commitment: “I will convene a committee meeting to brief my colleagues… 100 percent support to being able to domestically raise resources to finance vaccines and a lot of primary health issues.” For Hon. Christopher Kang’ombe, Chair of the Committee on Health at the National Assembly of Zambia, the imperative was clear: “How do we ensure that children grow into adults? We obviously have to safeguard their growth, and one way… is obviously ensuring that they are vaccinated to prevent diseases.” The forum also reinforced the critical partnership between parliamentarians and CSOs. As Hamzah Mangal Zekrya, Senior Manager of Strategic Partnership at Gavi, observed, their relationship is like “two sides of the same coin,” recognizing that CSOs often voice perspectives that parliamentarians may be politically constrained from expressing. A New Chapter in Immunization Advocacy This historic gathering represents more than just a meeting – it marks the beginning of a powerful parliamentary movement for immunization financing across two continents. By leveraging their unique positions, these parliamentary champions are poised to drive sustainable domestic resource mobilization. This is essential for ensuring that health systems can consistently deliver vaccines, protecting communities year after year, especially as countries transition from donor support. With Gavi having already helped immunize 1.1 billion children since 2000, the stakes and opportunities are clear. Through this new network and their individual country actions, these parliamentarians are not just advocating for budget lines – they’re championing the right of every child to grow up healthy and protected from preventable diseases, building a foundation for a more prosperous future. The Istanbul Call to Action stands as both a commitment and a challenge – to governments, donors and the parliamentarians themselves – to ensure that the life-saving progress made in global immunization is not just maintained but accelerated in the years to come."
Murkomen flags security lapses in fight against counterfeit alcohol,https://www.kbc.co.ke/murkomen-flags-security-lapses-in-fight-against-counterfeit-alcohol/,2025-04-26T19:01:42+03:00,counterfeit alcohol,"The government has pledged to intensify its crackdown on illicit brew and counterfeit alcohol, with Interior and National Administration Cabinet Secretary Kipchumba Murkomen vowing that the fight will not relent. Murkomen directed National Government Administration Officers (NGAOs) and the National Police Service (NPS) to launch immediate operations targeting illegal brew dens and apprehend perpetrators. He also flagged the illegal use of counterfeit stamps from the Kenya Bureau of Standards (KEBS) and Kenya Revenue Authority (KRA) to endorse adulterated alcohol. “These issues are being dealt with, and the regional and county security teams are on high alert,” said the CS. Speaking during the Lower Eastern Region edition of the Jukwaa la Usalama forum in Machakos, Murkomen said illicit brew and fake alcohol remained a cross-cutting menace that must be urgently addressed. He announced that tougher regulations were underway to stem the sector’s devastating effects. Public engagements during the tour revealed deep frustrations among locals, with some accusing security officers of collusion with rogue traders. In Machakos and Makueni counties, residents called on assistant chiefs and chiefs to act firmly against known brewers who continue to operate with impunity. Murkomen, presiding over the town hall meeting at the Machakos County Commissioner’s residence, emphasised the need for an open and candid conversation on security and service delivery issues. He was joined by Machakos Governor Wavinya Ndeti, her Deputy Francis Mwangangi, Internal Security PS Dr. Raymond Omollo, Eastern Regional Commissioner Paul Rotich, County Commissioner Josephine Ouko, County Assembly Speaker Anne Kiusya, Members of the County Assembly, and senior ministry officials. Locals also urged the government to adopt a multi-agency approach to arrest those behind the distribution of adulterated alcohol."
Two AK-47 rifles recovered after deadly attack on police reservists in Isiolo,https://www.kbc.co.ke/two-ak-47-rifles-recovered-after-deadly-attack-on-police-reservists-in-isiolo/,2025-04-26T18:18:44+03:00,"AK-47 rifles,Isiolo","A joint operation led by the DCI Crime Scene Investigations (CSI) team and supported by GSU Kipsing officers has recovered two AK-47 rifles with empty magazines at Lemorijo village, Lengurma Location in Isiolo North Sub-County. The recovery follows a brutal attack on April 7, 2025, where three National Police Reservists (NPR) from Igembe North, Meru County, were fatally shot by armed raiders. Authorities believe the recovered firearms were used during the deadly assault. The successful operation was made possible through coordinated efforts between elite security teams, the local administration, members of the public, and officers from DCI Igembe North, who have since taken over the investigations. The DCI praised the teams for their commitment to maintaining law and order, emphasising that the case remains under active investigation. Further updates will be provided as the probe into the attack continues."
"Parliament, NCIC launch peace talks to end Samburu-Turkana conflict",https://www.kbc.co.ke/parliament-ncic-launch-peace-talks-to-end-samburu-turkana-conflict/,2025-04-26T13:12:32+03:00,"National Cohesion and Integration Commission (NCIC),Samburu","In a renewed effort to end perennial inter-community conflict, the National Assembly Committee on Cohesion and Equal Opportunities, in collaboration with the National Cohesion and Integration Commission (NCIC), has launched a peace initiative targeting the Samburu and Turkana communities. The high-level peace dialogue, held at El Oadasio Hotel in Rumuruti town, brought together elders, youth leaders, civil society representatives, persons with disabilities (PWDs) and local leaders from both communities. Chaired by Kieni MP Antony Wainaina, the meeting aimed to address deep-rooted causes of violence, including competition over limited natural resources such as grazing land and water, compounded by recurring droughts, overgrazing, and population pressures. “We convened this forum to identify the root causes of the conflict that has led to loss of lives and livelihoods,” said Wainaina. “As a Committee, our core mandate is to promote peaceful coexistence among all communities in the country, and this initiative is a step toward lasting peace.” Discussions revealed that historical grievances, including cattle rustling and land disputes, continue to fuel tensions between the two communities. Leading the NCIC delegation, Commissioner Dorcas Kedogo emphasised the commission’s commitment to fostering dialogue and sustainable peace in conflict-prone regions. Also present were Luanda MP Dick Maungu and Isiolo North MP Joseph Lomwa, who echoed calls for reconciliation and inclusive peacebuilding efforts. “When you see us here, it’s because Parliament is deeply concerned. We are committed to brokering peace,” said Hon. Maungu. Lomwa underscored the critical role of local communities in fostering unity, saying: “The future of our children and women has been severely impacted by these conflicts. It’s time for peace to prevail.” The meeting concluded with a joint call for sustained dialogue, equitable resource sharing, and community-driven peace mechanisms."
President Ruto arrives in Rome for Pope Francis’ funeral,https://www.kbc.co.ke/president-ruto-arrives-in-rome-for-pope-francis-funeral/,2025-04-26T13:00:48+03:00,"Pope Francis,President William Ruto","President William Ruto has arrived in Rome, Italy, to join other world leaders and Catholic faithful in mourning the death of Pope Francis. The Head of State touched down in the Italian capital early Saturday, ahead of the historic funeral ceremony set to be attended by millions from around the world. President Ruto is among several world leaders who will pay their last respects to the late Pontiff, whose legacy of humility, compassion and commitment to social justice transformed the Catholic Church and inspired global action on issues such as poverty, climate change and peacebuilding. Pope Francis passed away on April 21, 2025, after a decade-long papacy marked by groundbreaking reforms and a tireless pursuit of unity within the church and beyond. His death has triggered an outpouring of grief, with tributes pouring in from across religious, political and social spheres. Speaking before his departure, President Ruto described Pope Francis as “a beacon of hope and a champion of the marginalised,” noting that his teachings transcended religious boundaries and deeply impacted humanity. Kenya, a predominantly Christian nation with a strong Catholic following, has joined the global Catholic community in mourning the Pope’s passing. Special Masses and prayer services have been held across the country in honour of his life and service. Pope Francis will be laid to rest at the Vatican, in a ceremony expected to attract dignitaries, clergy, and faithful from all corners of the globe. President Ruto’s presence underscores Kenya’s solidarity with the global Catholic family and reaffirms the country’s shared commitment to the values Pope Francis championed during his lifetime."
"Kilifi pastor arraigned over radicalization, risk to congregants’ lives",https://www.kbc.co.ke/kilifi-pastor-arraigned-over-radicalization-risk-to-congregants-lives/,2025-04-26T12:54:50+03:00,"Chakama Location,maji ya uzima (water of life)","A Kilifi-based pastor has been arraigned on a miscellaneous application for the offence of radicalisation, contrary to Section 12(d) of the Prevention of Terrorism Act, 2012. The pastor’s arrest by a multi-agency team followed investigations into his activities at New Foundation Church in Chakama Location, where he is alleged to have been indoctrinating his followers with dangerous teachings. Authorities revealed that congregants were instructed not to seek medical treatment in hospitals when sick. Instead, they were directed to climb a tree within the church compound, believed to be sacred, to receive healing. Additionally, the pastor reportedly administered a substance referred to as maji ya uzima (water of life), which was claimed to have healing powers and sold to followers at Ksh 200 per litre. The water was drawn from a well within the church premises. Preliminary investigations suggest that at least two members of the congregation may have died as a result of these practices, while over 200 others remain at risk if the church’s operations are not promptly addressed. While law enforcement agencies continue to uphold the right to freedom of worship, the public has been cautioned against joining organisations that deviate from sound doctrine and place lives in danger. The court has granted the investigation team 10 days to conclude their inquiries. The case is scheduled for mention on May 5, 2025."
Gov’t urged to invest in youth innovation and growth platforms,https://www.kbc.co.ke/govt-urged-to-invest-in-youth-innovation-and-growth-platforms/,2025-04-26T12:11:08+03:00,"15 billion trees,Dr. Isaac Kalua Green","The government is being challenged to empower young innovators and create platforms that foster growth and financial autonomy among the youth. According to Green Africa Chairperson and conservationist Dr. Isaac Kalua Green, Africa, and Kenya in particular, are brimming with opportunities driven by young innovators who are reshaping the country’s operations and future. Dr. Kalua emphasised the need for increased investment in innovation hubs, noting that today’s youth are more inclined toward autonomy than traditional employment. He said supporting their ideas could open new pathways for Kenya to compete on the global stage. Citing the example of Safaricom’s MPESA, which started as a small idea in 2007 and has since revolutionised mobile money globally, Dr. Kalua pointed out that nurturing local ideas can yield world-changing innovations. MPESA’s success, he noted, came from its early recognition and adoption by Safaricom, which propelled it onto the international stage and inspired countless other innovations. Dr. Kalua added that Kenya’s high youth unemployment rate, currently at 40 per cent, according to the Kenya Bureau of Statistics,  could be addressed by channelling more resources toward youth-led innovations. He urged the government to move away from focusing solely on grand, high-cost solutions and instead support smaller, youth-driven ideas that require minimal investment but have the potential to grow into significant income-generating ventures that could transform the country’s economy. Dr. Kalua made the remarks during the Warriors for Good Awards 2025, where young people and organisations were celebrated for their outstanding contributions to innovation and societal change. During the event, Green Africa was also recognised for its impactful investment in environmental conservation. Additionally, Dr. Kalua challenged the government to rethink its ambitious goal of planting 15 billion trees by 2032. He proposed introducing incentives for individuals who plant and nurture trees, positioning tree planting as an opportunity to tap into the carbon credit market and create new income streams."
32-year-old Mwita eyes IEBC role with youth focus,https://www.kbc.co.ke/32-year-old-mwita-eyes-iebc-role-with-youth-focus/,2025-04-26T11:50:59+03:00,"Independent Electoral and Boundaries Commission (IEBC),Joel Mwita","Joel Mwita could soon become the youngest commissioner at the Independent Electoral and Boundaries Commission (IEBC) if his interview performance is anything to go by. Appearing before the IEBC selection panel on Friday, the 32-year-old candidate placed enhancing voter registration and curbing youth voter apathy at the heart of his mission to transform the electoral agency. “If I get an opportunity to serve as commissioner, I will remove the commission from the Anniversary Towers to the people,” Mwita told the Nelson Makanda-led panel, emphasising the need for constant and open stakeholder engagement to rebuild public trust in IEBC. Mwita, who has over a decade of experience in elections management, governance, and financial management, said youth-specific messaging, programmes, and policies would be key in mobilising young people to register and participate in elections. “I will ensure there is constant engagement with the people, especially the youth population, who are the target group,” he said. A certified mediator with a background in peacebuilding, conflict management, and research, Mwita underscored the need for simpler, accessible voter registration processes. He promised to champion continuous registration efforts, targeting the many eligible Kenyans who are yet to enlist as voters. “As IEBC, we will ensure the process of voter registration is guaranteed and is continuous by reaching out to this target population — those who have not registered — and making the process easy and understandable for them,” he said. Mwita further proposed a close collaboration between IEBC and the National Registration Bureau to fast-track the issuance of national identity cards to youths who have turned 18, especially in border counties where bureaucratic hurdles have disenfranchised thousands. “The youth need to be fed with relevant information, which is very critical for them to understand why they should participate in this important democratic exercise,” he added. Currently serving as the Director of Liaison Services and Head of Nairobi Office for the Turkana County Government, Mwita portrayed himself as a dynamic, innovative youth specialist with strong negotiation and interpersonal skills. Mwita was the last candidate to face the panel and left no doubt that, should he be appointed, his tenure would prioritise getting the youth through the ballot box doors and ensuring the IEBC reconnects with the electorate."
Crowds applaud pope’s coffin as Vatican funeral begins,https://www.kbc.co.ke/crowds-applaud-popes-coffin-as-vatican-funeral-begins/,2025-04-26T11:30:57+03:00,"Holy See,Pope Francis","Tens of thousands of mourners and world leaders including US President Donald Trump packed St Peter’s Square on Saturday for the funeral of Pope Francis, the champion of the poor and the Catholic Church’s first Latin American leader. Some waited overnight to get a seat for the ceremony, with police reporting some 150,000 people in the square and surrounding streets even before proceedings began at 10:00am (0900 GMT). The crowds cheered and applauded as the pope’s coffin was brought out of St Peter’s Basilica into the square. Many of the more than 50 heads of state attending the funeral had entered the Basilica beforehand to pay their respects at the coffin of the Argentine pontiff, who died on Monday aged 88. Guests included Argentina’s President Javier Milei and Britain’s Prince William as well as Ukraine’s Volodymyr Zelensky — who met Trump on the sidelines, according to a Ukrainian spokesperson. Francis sought to steer the centuries-old Church into a more inclusive direction during his 12-year papacy, and his death prompted a global outpouring of emotion. “He was not just the pope, he was what the definition of being human is,” said Andrea Ugalde, 39, who flew from Los Angeles to attend Saturday’s mass. Italian and Vatican authorities have mounted a major security operation for the ceremony, with fighter jets on standby and snipers positioned on roofs surrounding the tiny city state. But the massive crowd was largely silent as they waited, watching proceedings on several large screens around the square. “We spent the whole night here in the car with the children,” said Peruvian Gabriela Lazo, 41. “We are very sorry for what happened to him because we hold a South American pope in our hearts.” The funeral sets off the first of nine days of official Vatican mourning for Francis, who took over following the resignation of Pope Benedict XVI in 2013. After the mourning, cardinals will gather for the conclave to elect a new pope to lead the world’s 1.4 billion Catholics.

– Diplomatic gathering –
Many of Francis’s reforms angered traditionalists, while his criticism of injustices, from the treatment of migrants to the damage wrought by global warming, riled many world leaders. Yet the former archbishop of Buenos Aires’s compassion and charisma earned him global affection and respect. Trump’s administration drew the pontiff’s ire for its mass deportation of migrants, but the president arrived late on Friday with his wife Melania to pay tribute to “a good man” who “loved the world”. Making the first foreign trip of his second term, Trump was alongside dozens of leaders from other countries keen to bend his ear over a trade war he unleashed, among other subjects. Trump’s predecessor Joe Biden also attended the funeral, alongside UN Secretary General Antonio Guterres, Italy’s Giorgia Meloni, France’s Emmanuel Macron and Lebanon’s Joseph Aoun. Israel — angered by Francis’s criticism of its conduct in Gaza — was sending only its Holy See ambassador. China, which does not have formal relations with the Vatican, did not send any representative at all. – Simple tomb –
Francis died of a stroke and heart failure less than a month after he left hospital where he had battled pneumonia for five weeks. He loved nothing more than being among his flock, taking selfies with the faithful and kissing babies, and made it his mission to visit the peripheries, rather than mainstream centres of Catholicism. His last public act, the day before his death, was an Easter Sunday blessing of the entire world, ending his papacy as he had begun it — with an appeal to protect the “vulnerable, the marginalised and migrants”. The Jesuit chose to be named after Saint Francis of Assisi, saying he wanted “a poor Church for the poor”, and eschewed fine robes and the papal palace. Instead, the Church’s 266th pope lived at a Vatican guesthouse and chose to be interred in his favourite Rome church, Santa Maria Maggiore — the first pontiff to be buried outside the Vatican walls in more than a century. His send-off is grand affair, featuring some 224 cardinals and 750 bishops and priests alongside world dignitaries. Catholics around the world are holding events to watch the proceedings live, including in Buenos Aires. “The pope showed us that there was another way to live the faith,” said Lara Amado, 25. But the humble pope asked to be put inside a single wooden coffin to be laid in a simple marble tomb. After the funeral, the coffin will be taken to the Santa Maria Maggiore basilica via the Fori Imperiali — where Rome’s ancient temples lie — and the Colosseum. A group of “poor and needy” will greet the hearse on its arrival, the Vatican said. – Refusal to judge –
Francis’s admirers credit him with transforming perceptions of the Church and helping revive the faith following decades of clerical sex abuse scandals. He was considered a radical by some for allowing divorced believers to receive communion, approving the baptism of transgender believers and blessings for same-sex couples, and refusing to judge gay Catholics. But he also stuck with some centuries-old dogma, notably holding firm on the Church’s opposition to abortion. The first trip of Francis’s papacy was to Lampedusa, an Italian island that is often the first port of call for migrants crossing the Mediterranean, and he visited Greece’s Lesbos island, flying 12 refugees home with him. Some of those refugees are attending his funeral."
Baringo MPs urged to ‘talk to youth before guns do’ amid rising insecurity,https://www.kbc.co.ke/baringo-mps-urged-to-talk-to-youth-before-guns-do-amid-rising-insecurity/,2025-04-26T09:52:57+03:00,"Baringo MP,Insecurity","Baringo Members of Parliament have been urged to use the ongoing parliamentary recess to spearhead peace efforts in their constituencies amid rising insecurity in the region. National Assembly Speaker Moses Wetang’ula made the appeal during an afternoon sitting in Parliament, emphasising that elected leaders must take a frontline role in disarming and engaging youth who have been linked to illegal firearms and banditry. “These are the young men who vote for you. Go and meet them, talk to them,” said Wetang’ula. “Encourage them to stop wielding illegal firearms so that, as leaders, you also play your role to ensure there is peace within your jurisdiction.” He specifically addressed MPs Reuben Kiborek (Mogotio), Joseph Makilap (Baringo North), William Kamket (Tiaty), Musa Sirma (Eldama Ravine), Florence Jematia (County MP), Joshua Kandie (Baringo Central) and Charles Kamuren (Baringo South), urging them to reconnect with their communities during the break. Wetang’ula praised the Administration and National Security Committee for their detailed report on insecurity in six counties, noting that while relative calm had returned to places like Turkana, Samburu, Isiolo, and Marsabit, Baringo remained a hotspot. “Currently, the area that is experiencing a lot of problems is Baringo,” noted committee Vice Chair Dido Raso. “We will be able to give a report to the House immediately after the recess.” The Speaker particularly challenged younger legislators, such as Kiborek, to use their relatability and influence to reach youth more effectively than their older colleagues. “Your access to them is better than probably Musa Sirma’s and others’. Don’t wait for the police to come from Nairobi—you can also play your part,” Wetang’ula urged. In a firm response, Sirma assured the House that Baringo leaders were committed to resolving the conflict. “On behalf of all the members, those present and those not, we shall endeavour to clean up what is the mess within Baringo,” he said. Wetang’ula concluded by insisting that all leaders, including those not present, must be included in the grassroots peacebuilding process. “Don’t leave anyone behind,” he said, in a final call for collective action. As insecurity continues to affect Kenya’s northern belt, the Speaker’s directive signals a shift toward locally led peace interventions, placing the burden of change squarely on the shoulders of elected leaders."
PM Shehbaz Sharif Pakistan is ‘prepared to defend sovereignty’,https://www.kbc.co.ke/pm-shehbaz-sharif-pakistan-is-prepared-to-defend-sovereignty/,2025-04-26T09:48:32+03:00,"INDIA,Kashmir","Pakistan’s Prime Minister Shehbaz Sharif on Saturday said the armed forces were “prepared to defend the country’s sovereignty” after Delhi accused Islamabad of being linked to an attack on tourists in Kashmir. “Our valiant armed forces remain fully capable and prepared to defend the country’s sovereignty and its territorial integrity against any misadventure as clearly demonstrated by its measured yet resolute response to India’s reckless incursion in February 2019,” Sharif said while addressing a military ceremony at army’s academy in Abbottabad city. More to follow…"
