headline,url,published_at,tags,content
State scraps taxes on pension and gratuity,https://www.kbc.co.ke/state-scraps-taxes-on-pension-and-gratuity/,2025-05-01T13:34:11+03:00,"Labour day,President William Ruto","President William Ruto has announced the removal of all taxes on pension and gratuity payments during the Labour Day celebrations held in the capital, Nairobi. Ruto says the proposal contained in the finance bill before the national assembly seeks to ensure Kenyan workers retire in dignity. Further, he said the finance bill contains proposals that he says will stimulate economic growth, deliver efficiency and enhance competitiveness, even as he hailed government policies for enhancing the saving culture. In the meantime, he says plans are underway to recruit 20,000 additional teachers to improve the teacher-to-student ratio. He further dismissed assertions that in his recent trip to China, he was seeking a loan saying the deal inked will see the expansion of the SGR railway without a cost to the exchequer."
Kenya’s bold climate goals revealed in new UN submission,https://www.kbc.co.ke/kenyas-bold-climate-goals-revealed-in-new-un-submission/,2025-05-01T11:34:45+03:00,United Nations Framework Convention on Climate Change (UNFCCC),"Kenya has reaffirmed its position as a continental climate leader with the submission of its Second Nationally Determined Contribution (NDC) to the United Nations Framework Convention on Climate Change (UNFCCC), outlining a bold vision for a climate-resilient and low-carbon future between 2031 and 2035. The government met its submission deadline of April 30, 2025, marking a key milestone in its climate action commitments. The newly submitted NDC details Kenya’s strategy to adapt to the worsening effects of climate change while aggressively cutting greenhouse gas emissions. At the heart of the NDC is an ambitious goal: to reduce emissions by 35%,  equivalent to 75.25 million tons of carbon dioxide, compared to the projected business-as-usual levels by 2035. This commitment positions Kenya among the few African nations to articulate a clear, long-term decarbonization plan. “This document is not just a report. It is Kenya’s blueprint for building a resilient society where livelihoods, communities, and ecosystems thrive despite the climate crisis,” said Dr. Deborah M. Barasa, Cabinet Secretary in the Ministry of Environment, Climate Change, and Forestry. The plan outlines how Kenya will leverage both domestic and international resources to achieve its targets. The country has pledged to self-finance 20% of its climate actions, while seeking global partnerships for the remaining 80%,  through climate finance, technology transfers, capacity building, and participation in carbon markets. To actualise this vision, Kenya estimates it will need USD 56 billion over the five-year period. Approximately USD 10.5 billion of this, or 19%, will come from domestic sources, signalling strong national ownership of the climate agenda. The NDC also underscores the government’s commitment to inclusive development, having been developed through a whole-of-society approach involving diverse stakeholders from across sectors and communities. Crucially, the NDC’s implementation period extends beyond Kenya’s current Vision 2030 development framework, and it will be revised to align with the country’s next long-term development strategy once finalised. The submission comes at a time of growing global climate anxiety and provides a rare beacon of leadership from the Global South. Kenya’s call to the international community is clear: back bold action with real support. “With this submission, Kenya invites the world to partner in unlocking sustainable development opportunities that will shape a greener, more inclusive future for all,” Dr. Barasa added."
Police probe killing of Kasipul MP Charles Were in suspected targeted attack,https://www.kbc.co.ke/police-probe-killing-of-kasipul-mp-charles-were-in-suspected-targeted-attack/,2025-05-01T08:43:37+03:00,"Kasipul MP Charles Were,National Police Service (NPS)","The National Police Service (NPS) has launched investigations into the fatal shooting of Kasipul Member of Parliament, Charles Were, which occurred Wednesday evening along Ngong Road. According to a statement by the police, the incident occurred at 7:30 p.m. near the City Mortuary roundabout along Ngong Road where a white Toyota Crown vehicle, reportedly carrying the MP and two others, had stopped at a red traffic light when a motorcycle with two occupants pulled up beside it. “According to reports confirmed by the Nairobi Regional Police Commander, at around 7:30 pm this evening, a white Toyota Crown vehicle came to a stop at a red traffic light on Ngong Road, near the City Mortuary roundabout.” Read the statement. Eyewitnesses say the pillion passenger dismounted and approached the car before opening fire on the passenger side, where Were was seated. The gunman then quickly fled the scene on the motorcycle, which sped off before any intervention could occur. “Eyewitnesses have indicated that a motorcycle carrying a rider and a pillion passenger stopped alongside the car. The pillion passenger approached the vehicle and fired shots at the passenger side before jumping back onto the motorcycle and speeding away.” Read the statement. The vehicle’s driver and another passenger, who were both unharmed in the attack, rushed the injured MP to Nairobi Hospital, but medical personnel pronounced him dead on arrival. Nairobi Regional Police Commander confirmed the identity of the deceased as Charles Were, MP for Kasipul. “The nature of this crime appears to be both targeted and premeditated,” the statement from the National Police Service read. While condemning the killing, NPS noted that senior police commanders and detectives arrived at the scene of the crime and launched a full-scale investigation into the circumstances surrounding the killing. “At this stage, it is too early to provide further details. Senior police commanders and detectives are at the scene, piecing together the circumstances surrounding the death. National Police Service condemns this heinous and senseless crime and will spare no effort in investigating the matter.” Police are also appealing to anyone who may have witnessed the incident to contact the nearest police station, a law enforcement officer, or call the toll-free numbers: 999, 112, or #FichuakwaDCI (0800 722 203)."
Kasipul MP shot dead by gunmen in Nairobi,https://www.kbc.co.ke/kasipul-mp-shot-dead-by-gunmen-in-nairobi/,2025-04-30T22:07:29+03:00,Kasipul MP Charles Ong'ondo Were,"Kasipul Member of Parliament Charles Ong’ondo Were has been reportedly shot dead by gunmen on a motorcycle along Ngong Road, Nairobi County. Circumstances surrounding the killing of the Kasipul MP remain unclear. He had earlier claimed that his life was in danger following an increase of violent incidences in his constituency, which he said were being orchestrated by an external force. More details to follow…"
Prof. Makau Mutua lands Govt job,https://www.kbc.co.ke/prof-makau-mutua-lands-govt-job/,2025-04-30T21:44:07+03:00,"President William Ruto,Prof. Makau Mutua","President William Ruto has appointed Prof. Makau Mutua as the Senior Advisor of Constitutional Affairs in the Executive Office of the President. Through his X official page Wednesday, the Head of State said that Prof. Mutua brings a wealth of experience in legal, constitutional and human rights matters. “Congratulations Prof Mutua. I welcome you to join a dynamic team of public servants in the implementation of our Bottom Up Economic Transformation Agenda,” said President William Ruto. Reacting to his new appointment, the Law Professor promised to serve the Governemt and fellow citizens with diligence, honor, and distinction. “I am grateful to His Excellency President William Ruto for appointing me Senior Advisor on Constitutional Affairs in the Executive Office of the President. Our Constitution is the beating heart of the Republic,” said Makau Mutua."
Court reinstates Prof. Paul Wainaina as KU Vice Chancellor,https://www.kbc.co.ke/court-reinstates-prof-paul-wainaina-as-ku-vice-chancellor/,2025-04-30T20:08:57+03:00,"Kenyatta University,Prof. Paul Wainaina","Prof. Paul Wainaina has been reinstated to his position as Vice Chancellor of Kenyatta University following a High Court ruling that declared his removal from office unlawful. In a judgment delivered on Wednesday, the Employment and Labour Relations Court overturned the actions of the Public Service Commission and the Kenyatta University Council, ordering Prof. Wainaina’s immediate reinstatement. The legal battle which began on 14th April, 2024, saw Prof. Wainaina sent on compulsory leave by the university council, on accusations of accumulated leave days. The Court has additionally nullified the appointment of Prof. Waceke Wanjohi as the institution’s acting Vice Chancellor, clarifying that Prof. Wainaina’s term as Vice Chancellor would continue until its scheduled expiry on 26th January, 2026."
"President Ruto vows, “I will transform Kenya”",https://www.kbc.co.ke/president-ruto-vows-i-will-transform-kenya/,2025-04-30T16:11:59+03:00,,"President William Ruto has reaffirmed his commitment to transforming Kenya. He underscored his mission to implement lasting changes for the nation’s development. Speaking in Karen, Nairobi, during the installation of Dr Benard Chitunga as the Chancellor of The Co-operative University of Kenya, Ruto reiterated that having been granted the mandate to lead the country, he has a responsibility to bring about change. He assured Kenyans that he will deliver, despite prevailing skepticism. “Many people may not believe what I am saying, but you will be shocked. I am going to confound the naysayers,” he stated. According to the head of state, leadership requires making the right decisions, even if they are not immediately popular. He cited the changes his administration implemented regarding the National Social Security Fund (NSSF). “I undertook to the people of Kenya that I was going to change the savings culture. You all remember that everyone used to pay NSSF Ksh 200 until 2023, and that was okay. Explain to me why Ksh 200 is okay. How is Ksh 200 going to amount to savings?” he posed Ruto defended the decision to increase the amount contributed by Kenyans to the NSSF, asserting that it is already yielding positive results. “We made the right decision. Today, every Kenyan is saving 6% of their salary, and every employer is saving 6% on behalf of their employees. We have some statistics. From independence up to 2023, we saved Ksh 320 billion. That’s in 60 years. However, in just two years, from 2023 to the present, we have saved Ksh 280 billion,” he said. “Uganda has a bigger social security fund than Kenya although they have a quarter of our economy. Tanzania has a bigger national social security fund, even though they have 50% of our economy. Why? Because they made the right decisions about savings,” Ruto explained, providing a comparative analysis of the situation in Kenya and its neighbours. “In Uganda, everybody saves 10% of their salary, and in Tanzania, everybody saves 8% of their salary. But in Kenya, we were saving Ksh 200, and that was supposed to be okay and I was supposed to do nothing about it,” he added. By the end of this year, the president stated that the country will have doubled the amount saved through the NSSF over the past 60 years, and by 2027, a trillion shillings will have been saved “because we have made some bold decisions.”"
"Revised foreign policy to reposition Kenya’s international strategy, says Mudavadi",https://www.kbc.co.ke/revised-foreign-policy-to-reposition-kenyas-international-strategy-says-mudavadi/,2025-04-30T13:32:05+03:00,,"Kenya’s revised foreign policy aims to prioritize the interests of its citizens and reposition the country’s foreign engagements within the dynamic global landscape, according to Prime Cabinet Secretary Musalia Mudavadi. Mudavadi, who also serves as the Cabinet Secretary for Foreign and Diaspora Affairs, informed the Senate Standing Committee on National Security, Defence, and Foreign Relations that the overarching strategy is to shift the policy from the confines of the ministry and make it citizen-centred. He stated that anchoring the policy in law with parliamentary input will place Kenya’s interests at the forefront in an ever-changing global environment. “We want our international and diplomatic engagements to help improve the livelihoods and welfare of every Kenyan as we protect the interests of our country which come first.” said Mudavadi. He further explained to the committee, which sought statements about shaping Kenya’s global image, that the swift changes in the global environment necessitated a review of the policy with a focus on pragmatism, foresight, and long-term perspective. “What we are curing is the traditional way of doing things under hidden cameras, we need to be transparent and forthright in our engagements and be accountable to the citizens in our foreign engagements.” said Mudavadi. “Once we actualize the sessional paper, we will adopt a number of reforms including making public treaties and agreements signed with other countries, once approved by parliamentary. This will help the public to understand areas where they feel they can engage and invest abroad among other benefits,” Mudavadi explained. He also informed the committee that transparency in the issuance of scholarships would be a key aspect of the sessional paper, aiming to eliminate the inequality and unfairness seen in the past. Mudavadi stressed that all Kenyans should have equitable access to opportunities that benefit the country, including those available in the education sector abroad. “Every part of Kenya must get an equal opportunity when it comes to sharing of such opportunities like scholarships. Even if we later decide to bond the students in giving back to the nation once they have graduated, this must be done with fairness and transparency. Scholarships are not a military secret. The sessional paper will outline how the beneficiaries will be identified and the criteria will be known for Kenyans to appreciate that indeed there was transparency.” Mudavadi detailed. “We are also looking at how to deal with the unscrupulous travel agents and agencies that lure Kenyans and dupe innocent citizens when it comes to securing job opportunities abroad. We want to put measures that the Ministry will use to sensitize the citizens so that they are not swindled and left high and dry.” added the Prime CS. Mudavadi, in response to a question about protecting Kenyans seeking jobs abroad, stated that Parliament should assist the Ministry in strengthening laws to prosecute rogue agencies. He also emphasised the need to sensitise and caution Kenyans about regions that are no-go zones, where they may face the risk of human trafficking or slavery. “Our engagements with parliament or even other institution is to help save lives. This is a campaign that should be wholesome. The awareness should not be left for the ministry or government, since when Kenyans suffer abroad it pains many back homes.” said Mudavadi. “As a ministry we are also cautioning Kenyans that once you are wheels-up, the moment you land on the soils of the other country, the laws that govern your stay once the plane has landed are the laws of the foreign country.” said Mudavadi as he urged Parliament to help in enacting laws that will help the ministry navigate legal processes for Kenyans incarcerated abroad. “When you get involved in a traffic offense abroad or you are caught in a brawl in a night club then you want the case to be a Kenyan problem, and yet we don’t have monetary provisions to help in dealing with such cases, you are putting us in a tight corner. Especially to our young people who still want to adventure, they need to be cautious of the same.” Mudavadi reiterated He also informed the committee that the sessional paper aims to embed the foreign affairs portfolio within the National Security Council framework, addressing matters related to budgetary allocations and giving the Ministry greater capacity for engagement. Additionally, Mudavadi shared that Kenya is seeking ways to broaden its asset base in its missions abroad. A component of the sessional paper addresses diplomatic appointments, advocating that career diplomats should receive at least 70% of such appointments, with other experienced officers integrated at a minimum of 30%. “Once entrenched in the policy will clear the ambiguity and guide future nominations and appointments.” he stated. “We are facing fiscal difficulties and some of our missions are grappling with financial constraints but we are working on making sure that our diplomatic missions and the diplomats are not underfunded for this can also be very dangerous.” he added. The committee was chaired by Isiolo County Senator Fatuma Dullo."
From costly treatments to dietary changes: A journalist’s battle with rare condition,https://www.kbc.co.ke/your-condition-doesnt-define-you-it-refines-you/,2025-04-30T10:40:36+03:00,"Alvin Kaunda,AOSD","Alvin Kaunda, a budding journalist, had just landed his dream job at the Kenya Broadcasting Corporation (KBC). He shot to fame when a baby elephant interrupted his piece-to-camera at an animal orphanage, a hilarious moment that quickly went viral. The clip was picked up by major international news outlets, catapulting him into the limelight and inspiring him to fully pursue his passion for wildlife journalism. “I enjoyed every bit of telling such stories. It was both fulfilling and rewarding,” says the young journalist. However, in June 2024, what initially seemed like normal fatigue from the demands of his work took a worrying turn when he developed a fever, body rash, and joint pain. What followed was chronic pain, prompting Alvin, who was living alone at the time, to travel home to Mombasa for further medical evaluation. During this period, his condition worsened, leading to hospitalisation as the mysterious illness gradually affected his mobility. During a second visit to a different hospital, he was diagnosed with sepsis, a serious medical condition where the body’s response to an infection triggers widespread inflammation, potentially resulting in tissue damage, organ failure, and even death. Adult Onset Still’s Disease (AOSD) Although the diagnosis was devastating, Alvin felt a sense of relief that doctors had finally identified his illness and believed it could be treated. However, despite the initial prognosis, his condition failed to improve, leaving doctors puzzled once again. By then, Alvin had undergone over 20 medical tests in a desperate attempt to save his life. Eventually, he was discharged to manage his symptoms at home. During this time, his dreams, career, and love for wildlife expeditions began to fade; his only desire was to get well again. It was during one of his many outpatient visits that Alvin experienced a sudden attack. This was a turning point, as doctors witnessed the episode firsthand and ordered a ferritin test, a blood protein that contains iron and indicates how much iron the body stores. The test results revealed that Alvin had Adult-Onset Still’s Disease (AOSD), a rare systemic autoimmune condition in which the body’s immune system mistakenly attacks itself instead of providing protection. The disease is uncommon, affecting only about 1 in 100,000 people. Diet Changes Now, ten months later, Alvin, who relies on expensive treatments that include medication and regular testing to manage his overactive immune system, has been forced to make significant lifestyle changes, including a complete overhaul of his diet. “I’m still learning about the condition. There’s no cure for Still’s disease, but it can go into remission, and there is no time frame for this,” he told KBC Digital. “As a bachelor, I used to prefer fast food because it was convenient, but that had to change.” “Junk and processed foods are triggers for flare-ups, so I now stick to fresh ingredients and prepare my own meals, something I never imagined I’d do,” says the journalist, who lost his father to cancer just a month ago. “This condition has been a real eye-opener. The truth is, there are countless benefits to healthy eating. You don’t have to wait until you’re sick to make a change.” “I watched my dad change his diet tremendously after being diagnosed with Esophageal cancer. Since 2019, his eating habits were completely different, and he fought the disease bravely until March 9th, 2025, when he passed away at the age of 57,” he explains. “Living with AOSD, a non-curable condition, has completely changed my relationship with food. My diet is now part of my treatment. It helps me manage flare-ups, inflammation, and energy levels. To my peers: don’t underestimate the power of what you put on your plate. It can truly be medicine,” he continues. Alvin, who at the time of publication was experiencing an episode, further shared insights into managing the condition while reflecting on the financial burden, which he admits ‘feels heavier than the illness itself.’ “My condition requires lifelong management with medications like methotrexate, a type of DMARD (Disease Modifying Anti-Rheumatic Drug), regular blood tests, doctor consultations, and at times, emergency care during flare-ups. These treatments aren’t optional; they are necessary to keep me going and to manage my pain, inflammation, fatigue, and the risks that come with a suppressed immune system. But it comes at a cost. Every hospital visit, every blood test, and every prescription add up. And because AOSD is a rare autoimmune disease, not all treatments are covered or even easily available,” he points out. He adds, “I’m sharing this just to highlight what so many people with chronic and rare diseases face. We fight not only our symptoms but also a system that often overlooks the financial burden of being unwell. Healthcare shouldn’t be a privilege; it should be a right. And rare conditions like AOSD deserve more awareness, better support, and more affordable treatment options.” Although Alvin may have slowed down on his wildlife expeditions, his perspective on life has changed, and he believes every day is a gift to continue raising awareness of Still’s disease and to participate in advocacy efforts primarily focused on NCDs. “I live more intentionally now. Every good day is a gift. My condition has taught me not to take health for granted and to prioritise balance, joy, and rest. Life may not go back to what it was before diagnosis—but it can still be full, meaningful, and impactful,” he says. Warning Labels While many factors can increase the risk of developing an autoimmune condition, nutrition may also influence the risk and severity of these diseases. Concerns are growing over the rising prevalence of diet-related diseases, such as obesity, heart disease, diabetes, and high blood pressure, among children and young people—conditions that were previously associated only with older adults. In light of this situation, various stakeholders, including the church (NCCK), are advocating for the promotion of healthy eating habits through policy interventions, such as implementing Front-of-Pack Warning Labels (FOPWL) on food products. This initiative aims to empower consumers to make more informed choices about their purchases. “If Kenya were to adopt black octagonal warning labels on foods with high levels of nutrients linked to NCDs, it would be a step in the right direction to reduce the excessive consumption of junk food, which poses significant health risks,” notes Gideon Ogutu, a nutrition scientist and programme officer at IILA. Their advocacy efforts are yielding results; Kenya, through the Ministry of Health, is set to launch its first Nutrition Profile Model next month. This key document will lay the groundwork for developing regulations that require food manufacturers to display clear warning labels on the front of food packaging, informing consumers about high levels of unhealthy nutrients such as sugar, sodium, saturated fats, and trans fats. Additionally, regulations aimed at countering aggressive commercial marketing that targets NCD risk factors in children and young people will also be considered. Alvin is among those who welcome this significant milestone, hopeful that one day the government will enact food policies and regulations that will save lives. “To the food and beverage industry, I personally feel that they have a massive role to play in public health. As someone living with a non-curable disease, I rely on food not just for nutrition, but for survival. The upcoming nutrient profile model is an opportunity to raise the standard. Create products that nourish, not harm. Label them clearly. Remove harmful additives,” he appeals. He presents another challenge to all: “We should move from marketing what is addictive to producing what is actually healing. Consumers deserve transparency, and those of us living with lifelong conditions deserve better choices. To policymakers: support access to affordable, nutritious food; it’s a basic right. And to others fighting incurable diseases—focus on what you can control, and let food be one of your tools for healing and strength.” He signs off with a heartfelt message of encouragement to everyone navigating life with a chronic illness. ” Your condition doesn’t define you; it refines you. Take it one step at a time. There will be tough days, but you’re not alone. Your strength lies in showing up, even when it’s hard. Find a routine that works for you, and don’t be afraid to advocate for your needs.” WATCH THE VIDEO"
"Cabinet backs austerity measures, approves Finance Bill",https://www.kbc.co.ke/cabinet-backs-austerity-measures-approves-finance-bill-targeting-loopholes/,2025-04-30T07:00:04+03:00,"Austerity measures,Cabinet","The Cabinet has resolved to realign the budget to cap the fiscal deficit at a maximum of 4.5% of GDP in the 2025/26 financial year, a reduction from previous years, with a medium-term target of 2.7%. This will involve substantial revisions to the initial budget estimates of KSh4.3 trillion and broader austerity measures. The Cabinet meeting that was chaired by President William Ruto on Tuesday at State House Nairobi, also approved the Finance Bill, 2025, which focuses on closing loopholes and enhancing efficiency. According to a statement from the cabinet, the bill aims to streamline tax refund processes, reduce tax disputes, and amend key tax laws, including the Income Tax Act, VAT Act, Excise Duty Act, and Tax Procedures Act. “Importantly, the Bill seeks to minimise tax-raising measures. Instead, it aims to enhance tax administration efficiency through a new legislative framework.” Read the statement. The Bill proposes critical changes to support small businesses, allowing them to fully deduct the cost of everyday tools and equipment in the year of purchase, thereby eliminating unnecessary delays in accessing tax relief. In addition, retirees will benefit significantly as all gratuity payments, whether in public or private pension schemes, will now be fully tax-exempt, ensuring dignity for Kenya’s senior citizens after retirement. Employers will also be required to automatically apply all eligible tax reliefs and exemptions when calculating Pay As You Earn (PAYE) taxes for employees. Currently, many employers omit these reliefs, forcing employees to seek refunds from the Kenya Revenue Authority. Similarly, the Cabinet also gave nod to the Public Finance Management (Amendment) Bill, 2024 which mandates, rather than merely encouraging, all county governments to establish County Emergency Funds. “In a move to ensure predictability and strengthen emergency preparedness, the Cabinet also gave nod to the Public Finance Management (Amendment) Bill, 2024. This Bill mandates, rather than merely encouraging, all county governments to establish County Emergency Funds.” The statement read. According to the Cabinet, the decision follows the serious gaps exposed by the 2023 El Nino rains and stems from extensive consultations and a directive issued at the 24th Ordinary Session of the Intergovernmental Budget and Economic Council (IBEC) in August 2024. The Bill further dedicates pension and retirement benefits framework for judges of the superior courts was endorsed, aiming to ensure their financial security and protect judicial independence. “Serving judges will be under a Defined Benefit system, while new appointees will be under a Defined Contribution system. The bill also provides enhanced retirement benefits, including medical coverage and diplomatic privileges.” Cabinet resolved. The Cabinet also approved the construction of two Level VI teaching and referral hospitals in Bungoma and Kericho counties in partnership with the African Development Bank to improve access to quality healthcare. Capital Markets Act Amendments were approved by Cabinet, the amendments are meant to remove shareholder limits in regulated institutions to stimulate investment and deepen financial markets. Additionally, the Cabinet approved the Draft Pest Control Products Bill, 2024 which modernizes the regulation of pest control products, establishes the Pest Control Products Authority, and aims to enhance safety and standards in the sector. The Cabinet approved the establishment of a Consulate General in Port-au-Prince, Haiti noting that the consulate will provide strategic support to Kenya’s leadership role in restoring law and order in Haiti."
Some reckless MPs planned to travel to Taiwan during Ruto’s visit to China – Mudavadi,https://www.kbc.co.ke/some-reckless-mps-planned-to-travel-to-taiwan-during-rutos-visit-to-china-mudavadi/,2025-04-29T18:59:57+03:00,,"Prime Cabinet Secretary Musalia Mudavadi has described as reckless and malicious an attempt by some MPs to travel to Taiwan during the period when President William Ruto was touring China. Mudavadi stated that the legislators’ plan to visit Taiwan was intended to undermine the government’s efforts to strengthen its relationship with China, which he deemed unpatriotic and provocative. Speaking during question time at the Senate, while appearing before the Senate Security and Foreign Affairs Committee, Mudavadi emphasized that such a move would have been provocative. “We know, there were some people who were pushing to have a delegation from Parliament to go to Taiwan when the President of Kenya is visiting China for a State visit. It could have cost the country a lot,” said Mudavadi. He noted that there are certain issues that the country and, particularly, elected leaders need to be aware of, as they can have serious and devastating implications for the broader welfare of the nation. During his trip to China, President Ruto declared that Kenya supports the One-China policy, a two-state solution between Israel and Palestine, and dialogue to resolve the Russia-Ukraine conflict. He stated that during the state visit to China, Kenya secured benefits that could significantly alter the country’s economic situation, and that some were displeased with the government’s achievements. “There were some who did not want the government to achieve anything in the visit, today, once the agreed projects are in place we will have an SGR to the border of Uganda at the Malaba and a dual road to same destination, this will spare economic growth in the regions of Nyanza, Rift Valley and Western,” said Mudavadi. He urged parliamentarians to be patriotic and to conduct themselves in a way that sets a good example and influences the younger generation positively. On investments in Kenya’s foreign embassies, Mudavadi mentioned that Kenya is now engaging in a policy to explore how to develop its assets abroad, as outlined in the policy document being worked on by the Ministry of Foreign Affairs in collaboration with Parliament. “We want to use the exchequer, and where we can, also have public-private partnerships. I say so because if you go to Upper Hill today, and I was the guest of honor, the then Minister for Foreign Affairs of Tanzania came and we jointly broke ground where the pension fund, Tanzania pension fund, is putting up a 22-story building,” said the PCS. He explained that the building is for the Tanzanian embassy but will also serve as a revenue-generating asset for the Tanzanian government, allowing them to lease out the additional space they do not require. Mudavadi noted that similar initiatives have taken place in several countries. For example, Uganda has a prime building in New York, not far from the UN headquarters, as well as a significant building in Trafalgar Square in London, and Uganda House in Nairobi. “We have a plan to be able to start making serious investment proposals for the assets that we have so that we can maximize the returns and draw, which can then help in funding our missions, more robustly as we go into the future,” said Mudavadi."
Media instructed not to broadcast unclassified gambling adverts,https://www.kbc.co.ke/media-instructed-not-to-broadcast-unclassified-gambling-adverts/,2025-04-29T17:55:58+03:00,,"Media outlets operating in Kenya have been directed to refrain from broadcasting unclassified gambling advertisements. The Kenya Film Classification Board (KFCB) asserts that media companies must ensure that all gambling advertisements undergo vetting and approval as part of a government initiative aimed at promoting responsible gambling and protecting the public from unregulated gambling content. “Media companies are directed not to air unclassified gambling advertisements on their platforms, in accordance with the Films and Stage Plays Act, Cap 222 of the Laws of Kenya,” stated Paskal Opiyo, the Acting Chief Executive Officer of the board. This directive from the KFCB follows an order from the Executive Office of the President, communicated through the Betting Control and Licensing Board (BCLB), regarding the suspension of gambling advertisements. Additionally, KFCB has instructed gambling companies to obtain filming licences for their recorded advertisements through the Technical Management System (TMS) and to submit these advertisements to the KFCB for classification and the issuance of a Certificate of Approval."
Kenya rejects Sudan’s SAF claims of involvement in ongoing conflict,https://www.kbc.co.ke/kenya-rejects-sudans-saf-claims-of-involvement-in-ongoing-conflict/,2025-04-29T13:58:48+03:00,,"The Ministry of Foreign and Diaspora Affairs has dismissed claims made by Sudan’s SAF administration, shifting blame to Kenya for the tragic and ongoing conflict that has afflicted the country for over two years. In a statement, the Ministry described the allegations as unfounded and reiterated that Kenya is solely interested in a peaceful resolution to the conflict in Sudan. “While it is not in Kenya’s interest to engage in needless exchanges, especially on a matter so grievous and intractable, it is nonetheless incumbent to put the record straight and to urge people and nations of goodwill to disregard those tirades as baseless,” the Ministry stated. The Musalia Mudavadi-led Ministry explained that, contrary to the accusations, Kenya’s leadership has never taken sides in the situation in Sudan. “In an effort to find a negotiated settlement, Kenya has met leaders of the two main warring sides in Nairobi, both simultaneously and at separate intervals, in accordance with its unrivalled credentials for peaceful conflict mediation,” the Ministry stated. “Recently, some Sudanese nationals gathered in Nairobi to discuss issues affecting their country and adopted a roadmap. The convening of this dialogue forum in our capital, Nairobi, or elsewhere on Kenya’s territory, neither equates to endorsing any forum’s outcome nor constitutes the formation of an exile government as has been alleged,” the Ministry added. The Ministry insists that as long as the conflict remains unresolved, it will continue to concern the region and the world at large. Kenya will not remain passive and has therefore urged key players in the conflict in Sudan to seek a pathway to peaceful resolution and end the bloodletting."
"Gov’t suspends gambling Ads, forms enforcement team",https://www.kbc.co.ke/govt-suspends-gambling-ads-forms-enforcement-team/,2025-04-29T10:14:21+03:00,"Betting Control and Licensing Board (BCLB),Gambling","The Government of Kenya has suspended all gambling advertisements for 30 days in a sweeping move to curb irresponsible betting and protect vulnerable groups, especially minors. The Betting Control and Licensing Board (BCLB) announced the suspension on April 29, 2025, citing the growing concern over the proliferation of gambling activities and misleading advertising. In a statement, BCLB Chairperson Dr. Jane Mwikali Makau said the Board had noted an alarming trend where gambling promoters were portraying betting as a legitimate investment opportunity and a shortcut to wealth. She warned that such misrepresentations were having devastating social and economic impacts on individuals, families, and communities. Dr. Makau also expressed concern over the widespread airing of gambling advertisements during the watershed hours of 5:00 a.m. to 10:00 p.m., saying this exposed minors to betting content and contributed to growing addiction cases. To address the issue, the BCLB ordered the immediate halt of all gambling-related advertisements and promotional content across all media platforms, including TV, radio, print, social media, billboards, SMS, email campaigns and influencer endorsements. During the suspension period, all licensed gambling operators have been instructed to submit their advertisements to the Kenya Film Classification Board (KFCB) for vetting and classification in accordance with the Film and Stage Plays Act. The BCLB further directed operators to ensure full compliance with existing gambling laws and implement responsible gambling practices as part of their licensing conditions. In addition to the suspension, the government has established a Multi-Agency Enforcement Team tasked with creating strategic interventions and enforcing responsible gambling regulations. The team comprises representatives from key government bodies, including the Ministry of Interior, Office of the Attorney General, the Communications Authority of Kenya, Kenya Revenue Authority, the Directorate of Criminal Investigations, KFCB, the Media Council of Kenya, Financial Reporting Centre, and the BCLB itself. The BCLB also urged Parliament to fast-track the Gambling Control Bill, which is expected to give regulators enhanced supervisory powers. It further called on the Media Council of Kenya to finalise new advertising guidelines, following a court ruling that nullified the previous programming code. Members of the public were encouraged to report any violations or suspicious gambling operations directly to the BCLB or the nearest police station for investigation. The Board emphasised its commitment to protecting the youth, promoting social responsibility, and restoring integrity in Kenya’s gambling sector."
Veteran radio host Edward Carey Kwach dies at 50,https://www.kbc.co.ke/veteran-radio-host-edward-carey-kwach-dies-at-50/,2025-04-29T08:29:23+03:00,Edward Kwach,"Seasoned radio personality Edward Carey Kwach has passed away. According to a statement from family spokesperson Michael Okwiri, Kwach died on the night of April 28, 2025, while undergoing treatment for meningitis. “It is with profound sadness that we announce the untimely passing of our cherished son and brother, Carey,” the family said in a statement. Kwach, whose voice became a household staple on Kenyan airwaves, was remembered for his warmth, humour, and impeccable taste in music, qualities that endeared him to listeners across the nation. “He will be remembered not only for his warmth and humour but also for his exceptional taste in music, which brought joy and comfort to countless people,” the family added. Colleagues and friends took to social media to express their grief. Sports journalist Carol Radull wrote, “Heartbreaking. A colleague and a friend. Rest in peace, Edward Kwach.” His most recent employer, Spice FM, also paid tribute: “This is a sombre morning for us. We dedicate today’s show to our fallen brother, Edward Kwach. May his soul rest in eternal peace.” Renowned media personality Maina Kageni echoed similar sentiments: “One of the best things to ever happen to me was meeting Edward Carey Francis Kwach. His energy and go-getter attitude certainly rubbed off on us.” Kwach’s passing came just days after his family issued a public appeal for blood donations during his hospitalisation. “We are deeply grateful for the outpouring of support during his illness, particularly to those who donated blood, visited, and kept him in their thoughts and prayers,” the family said. With a career spanning several top radio stations, including Hot 96 FM, Nation FM, Capital FM, Homeboyz Radio and most recently, Spice FM, Kwach leaves behind a rich legacy in Kenyan broadcasting."
